"Sample"	"Sampling"	"Wells"	"Tox"	"Conc"	"Unit"	"Treatment"	"term"	"estimate"	"auc"
"9521"	"Div1 1-10_set1"	"Mid"	"B05"	"SMX"	1.23	"µM"	NA	"K"	0.856190079651574	8.66796042156744
"9522"	"Div1 1-10_set1"	"Mid"	"B05"	"SMX"	1.23	"µM"	NA	"l"	67.4012055551425	8.66796042156744
"9523"	"Div1 1-10_set1"	"Mid"	"B05"	"SMX"	1.23	"µM"	NA	"r"	0.00389753601130465	8.66796042156744
"9524"	"Div1_set1_7"	"End"	"C04"	"Cipro"	4.9	"µM"	NA	NA	0	0
"9525"	"Div1_set1_23"	"End"	"A12"	"Cont"	NA	NA	NA	"K"	0.128115669547607	8.70806883965159
"9526"	"Div1_set1_23"	"End"	"A12"	"Cont"	NA	NA	NA	"l"	50.199496451539	8.70806883965159
"9527"	"Div1_set1_23"	"End"	"A12"	"Cont"	NA	NA	NA	"r"	0.0127502876892856	8.70806883965159
"9528"	"Div1_set2_36"	"End"	"F09"	"Para"	0.038	"mM"	NA	"K"	0.0735252093460918	5.63499641977155
"9529"	"Div1_set2_36"	"End"	"F09"	"Para"	0.038	"mM"	NA	"l"	39.3393845399381	5.63499641977155
"9530"	"Div1_set2_36"	"End"	"F09"	"Para"	0.038	"mM"	NA	"r"	0.00531916034242948	5.63499641977155
"9531"	"Div1 1-10_set1"	"Mid"	"B06"	"SMX"	0.41	"µM"	NA	"K"	0.0710548199801271	5.0260290405608
"9532"	"Div1 1-10_set1"	"Mid"	"B06"	"SMX"	0.41	"µM"	NA	"l"	51.9626035762287	5.0260290405608
"9533"	"Div1 1-10_set1"	"Mid"	"B06"	"SMX"	0.41	"µM"	NA	"r"	0.0316532374830984	5.0260290405608
"9534"	"Div1_set1_7"	"End"	"C05"	"Cipro"	2.259	"µM"	NA	"K"	0.0986855003768735	7.81521518343374
"9535"	"Div1_set1_7"	"End"	"C05"	"Cipro"	2.259	"µM"	NA	"l"	40.0760428438685	7.81521518343374
"9536"	"Div1_set1_7"	"End"	"C05"	"Cipro"	2.259	"µM"	NA	"r"	0.0121035922073319	7.81521518343374
"9537"	"Div1_set1_23"	"End"	"A11"	"Cont"	NA	NA	NA	"K"	0.0512323792348977	3.90486801802269
"9538"	"Div1_set1_23"	"End"	"A11"	"Cont"	NA	NA	NA	"l"	29.0989299406178	3.90486801802269
"9539"	"Div1_set1_23"	"End"	"A11"	"Cont"	NA	NA	NA	"r"	0.00159023358508042	3.90486801802269
"9540"	"Div1_set1_23"	"End"	"A02"	"Blank"	NA	NA	NA	NA	0	0
"9541"	"Div1_set2_7"	"End"	"H09"	"Cont"	NA	NA	NA	"K"	0.0578507554080699	3.50083316765176
"9542"	"Div1_set2_7"	"End"	"H09"	"Cont"	NA	NA	NA	"l"	62.5188126424733	3.50083316765176
"9543"	"Div1_set2_7"	"End"	"H09"	"Cont"	NA	NA	NA	"r"	0.0346130497396264	3.50083316765176
"9544"	"Div1_set2_36"	"End"	"F10"	"Para"	0.014	"mM"	NA	"K"	0.0872908485287586	6.50317299307445
"9545"	"Div1_set2_36"	"End"	"F10"	"Para"	0.014	"mM"	NA	"l"	35.9007756249716	6.50317299307445
"9546"	"Div1_set2_36"	"End"	"F10"	"Para"	0.014	"mM"	NA	"r"	0.00372413606618765	6.50317299307445
"9547"	"Div1 1-10_set1"	"Mid"	"B07"	"SMX"	0.14	"µM"	NA	"K"	0.0654374614847197	4.53181238810546
"9548"	"Div1 1-10_set1"	"Mid"	"B07"	"SMX"	0.14	"µM"	NA	"l"	52.1621101031626	4.53181238810546
"9549"	"Div1 1-10_set1"	"Mid"	"B07"	"SMX"	0.14	"µM"	NA	"r"	0.0146948635503329	4.53181238810546
"9550"	"Div1_set1_7"	"End"	"C02"	"Cipro"	23.052	"µM"	NA	NA	0	0
"9551"	"Div1_set1_23"	"End"	"A10"	"Cont"	NA	NA	NA	"K"	0.110978752632774	6.40743018370586
"9552"	"Div1_set1_23"	"End"	"A10"	"Cont"	NA	NA	NA	"l"	52.7782834544279	6.40743018370586
"9553"	"Div1_set1_23"	"End"	"A10"	"Cont"	NA	NA	NA	"r"	0.00477276026092783	6.40743018370586
"9554"	"Div1_set1_23"	"End"	"A01"	"Blank"	NA	NA	NA	NA	0	0
"9555"	"Div1_set2_7"	"End"	"H08"	"Cont"	NA	NA	NA	"K"	0.070660700001793	5.37557233290853
"9556"	"Div1_set2_7"	"End"	"H08"	"Cont"	NA	NA	NA	"l"	46.6666942341783	5.37557233290853
"9557"	"Div1_set2_7"	"End"	"H08"	"Cont"	NA	NA	NA	"r"	0.0325906281687853	5.37557233290853
"9558"	"Div1_set2_36"	"End"	"F11"	"Para"	0.005	"mM"	NA	"K"	0.097258925438007	6.97346275871913
"9559"	"Div1_set2_36"	"End"	"F11"	"Para"	0.005	"mM"	NA	"l"	35.1194322842886	6.97346275871913
"9560"	"Div1_set2_36"	"End"	"F11"	"Para"	0.005	"mM"	NA	"r"	0.00328301501506129	6.97346275871913
"9561"	"Div1 1-10_set1"	"Mid"	"A12"	"Cont"	NA	NA	NA	NA	0	0
"9562"	"Div1_set1_7"	"End"	"C03"	"Cipro"	10.628	"µM"	NA	NA	0	0
"9563"	"Div1_set1_23"	"End"	"A09"	"Cont"	NA	NA	NA	NA	0	0
"9564"	"Div1_set2_7"	"End"	"H11"	"Blank"	NA	NA	NA	NA	0	0
"9565"	"Div1_set2_36"	"End"	"F04"	"Para"	5.23	"mM"	NA	NA	0	0
"9566"	"Div1 1-10_set1"	"Mid"	"B01"	"SMX"	100	"µM"	NA	NA	0	0
"9567"	"Div1_set1_7"	"End"	"D04"	"Cont"	NA	NA	NA	"K"	0.0774791998775148	5.86209951811487
"9568"	"Div1_set1_7"	"End"	"D04"	"Cont"	NA	NA	NA	"l"	47.067884294845	5.86209951811487
"9569"	"Div1_set1_7"	"End"	"D04"	"Cont"	NA	NA	NA	"r"	0.0353649365901898	5.86209951811487
"9570"	"Div1_set1_23"	"End"	"A08"	"Cont"	NA	NA	NA	"K"	0.0618922150794992	3.45402493557806
"9571"	"Div1_set1_23"	"End"	"A08"	"Cont"	NA	NA	NA	"l"	53.5600660106271	3.45402493557806
"9572"	"Div1_set1_23"	"End"	"A08"	"Cont"	NA	NA	NA	"r"	0.00245201875323613	3.45402493557806
"9573"	"Div1_set2_7"	"End"	"H10"	"Cont"	NA	NA	NA	"K"	0.0810400921393542	5.44628185633651
"9574"	"Div1_set2_7"	"End"	"H10"	"Cont"	NA	NA	NA	"l"	47.7608368205225	5.44628185633651
"9575"	"Div1_set2_7"	"End"	"H10"	"Cont"	NA	NA	NA	"r"	0.00520471494656574	5.44628185633651
"9576"	"Div1_set2_36"	"End"	"F05"	"Para"	1.956	"mM"	NA	"K"	0.0614104853889061	4.70656231154961
"9577"	"Div1_set2_36"	"End"	"F05"	"Para"	1.956	"mM"	NA	"l"	40.7210829354032	4.70656231154961
"9578"	"Div1_set2_36"	"End"	"F05"	"Para"	1.956	"mM"	NA	"r"	0.00536795284445982	4.70656231154961
"9579"	"Div1 1-10_set1"	"Mid"	"B02"	"SMX"	33.33	"µM"	NA	NA	0	0
"9580"	"Div1_set1_7"	"End"	"D05"	"Cont"	NA	NA	NA	"K"	0.0797508791419516	5.40960728852477
"9581"	"Div1_set1_7"	"End"	"D05"	"Cont"	NA	NA	NA	"l"	47.4894606823881	5.40960728852477
"9582"	"Div1_set1_7"	"End"	"D05"	"Cont"	NA	NA	NA	"r"	0.00533151526653963	5.40960728852477
"9583"	"Div1_set1_23"	"End"	"A07"	"Cont"	NA	NA	NA	NA	0	0
"9584"	"Div1_set2_7"	"End"	"E09"	"Oflox"	0.21	"µM"	NA	"K"	0.10742355981018	8.31175251435063
"9585"	"Div1_set2_7"	"End"	"E09"	"Oflox"	0.21	"µM"	NA	"l"	42.7003716283329	8.31175251435063
"9586"	"Div1_set2_7"	"End"	"E09"	"Oflox"	0.21	"µM"	NA	"r"	0.0158762460496488	8.31175251435063
"9587"	"Div1_set2_36"	"End"	"F06"	"Para"	0.731	"mM"	NA	"K"	0.0642070495704827	5.13676393875411
"9588"	"Div1_set2_36"	"End"	"F06"	"Para"	0.731	"mM"	NA	"l"	35.6881825843605	5.13676393875411
"9589"	"Div1_set2_36"	"End"	"F06"	"Para"	0.731	"mM"	NA	"r"	0.00448379805089117	5.13676393875411
"9590"	"Div1 1-10_set1"	"Mid"	"B03"	"SMX"	11.11	"µM"	NA	NA	0	0
"9591"	"Div1_set1_7"	"End"	"D02"	"Cont"	NA	NA	NA	"K"	0.0954145124421889	7.0593272351517
"9592"	"Div1_set1_7"	"End"	"D02"	"Cont"	NA	NA	NA	"l"	46.5509865461651	7.0593272351517
"9593"	"Div1_set1_7"	"End"	"D02"	"Cont"	NA	NA	NA	"r"	0.0159861010340366	7.0593272351517
"9594"	"Div1_set1_23"	"End"	"A06"	"Cont"	NA	NA	NA	NA	0	0
"9595"	"Kontroll3"	"End"	"H12"	"Blank"	NA	NA	"Blank"	NA	0	0
"9596"	"Div1_set1_35"	"End"	"D11"	"Cont"	NA	NA	NA	"K"	0.0610340166878057	4.21870307129893
"9597"	"Div1_set1_35"	"End"	"D11"	"Cont"	NA	NA	NA	"l"	42.887617520671	4.21870307129893
"9598"	"Div1_set1_35"	"End"	"D11"	"Cont"	NA	NA	NA	"r"	0.00295300729339912	4.21870307129893
"9599"	"Div1_set1_18"	"End"	"F05"	"Cipro"	2.259	"µM"	NA	NA	0	0
"9600"	"Div1_set1_20"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"K"	0.0428417641820299	2.8602837253351
"9601"	"Div1_set1_20"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"l"	48.3921372697917	2.8602837253351
"9602"	"Div1_set1_20"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"r"	0.00281071318265411	2.8602837253351
"9603"	"Div1_set1_35"	"End"	"D12"	"Cont"	NA	NA	NA	"K"	0.0452167624184255	2.74872007500111
"9604"	"Div1_set1_35"	"End"	"D12"	"Cont"	NA	NA	NA	"l"	62.4386118384488	2.74872007500111
"9605"	"Div1_set1_35"	"End"	"D12"	"Cont"	NA	NA	NA	"r"	0.0335449018868845	2.74872007500111
"9606"	"Div1_set1_18"	"End"	"F06"	"Cipro"	1.042	"µM"	NA	"K"	0.120266237887406	7.41668382283709
"9607"	"Div1_set1_18"	"End"	"F06"	"Cipro"	1.042	"µM"	NA	"l"	53.5219715482901	7.41668382283709
"9608"	"Div1_set1_18"	"End"	"F06"	"Cipro"	1.042	"µM"	NA	"r"	0.00792143314522161	7.41668382283709
"9609"	"Div1_set1_20"	"End"	"F11"	"Cipro"	0.022	"µM"	NA	"K"	0.104919526401054	6.98256761202832
"9610"	"Div1_set1_20"	"End"	"F11"	"Cipro"	0.022	"µM"	NA	"l"	48.1471703569173	6.98256761202832
"9611"	"Div1_set1_20"	"End"	"F11"	"Cipro"	0.022	"µM"	NA	"r"	0.00654504970032577	6.98256761202832
"9612"	"Div1_set1_35"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"K"	0.0445188799801935	3.33657084741546
"9613"	"Div1_set1_35"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"l"	47.9612927194597	3.33657084741546
"9614"	"Div1_set1_35"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"r"	0.0237060939640038	3.33657084741546
"9615"	"Div1_set1_18"	"End"	"G07"	"NaCl"	0.77	"percent"	NA	NA	0	0
"9616"	"Div1_set1_20"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"K"	0.137016922444342	10.8324570832859
"9617"	"Div1_set1_20"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"l"	36.687740945944	10.8324570832859
"9618"	"Div1_set1_20"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"r"	0.00963294756243969	10.8324570832859
"9619"	"Div1_set1_35"	"End"	"D10"	"Cont"	NA	NA	NA	"K"	0.0532328528807911	3.73855584500825
"9620"	"Div1_set1_35"	"End"	"D10"	"Cont"	NA	NA	NA	"l"	45.2634692034609	3.73855584500825
"9621"	"Div1_set1_35"	"End"	"D10"	"Cont"	NA	NA	NA	"r"	0.00363107811851861	3.73855584500825
"9622"	"Div1_set1_18"	"End"	"G08"	"NaCl"	0.5	"percent"	NA	"K"	0.0735552667212248	3.73948569128718
"9623"	"Div1_set1_18"	"End"	"G08"	"NaCl"	0.5	"percent"	NA	"l"	71.9782225256577	3.73948569128718
"9624"	"Div1_set1_18"	"End"	"G08"	"NaCl"	0.5	"percent"	NA	"r"	0.0361178251804637	3.73948569128718
"9625"	"Div1_set1_20"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"K"	0.0841160618566613	6.12309279737316
"9626"	"Div1_set1_20"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"l"	47.1858547804666	6.12309279737316
"9627"	"Div1_set1_20"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"r"	0.0121385624488461	6.12309279737316
"9628"	"Kontroll3"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"K"	0.0707693570918328	6.96538703352052
"9629"	"Kontroll3"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"l"	24.1468354750593	6.96538703352052
"9630"	"Kontroll3"	"End"	"E08"	"Cont"	NA	NA	"Div4"	"r"	0.0287319841980827	6.96538703352052
"9631"	"Div1_set1_35"	"End"	"E07"	"SMX"	0.14	"µM"	NA	NA	0	0
"9632"	"Div1_set2_36"	"End"	"F01"	"Para"	100	"mM"	NA	NA	0	0
"9633"	"Div1_set2_18"	"End"	"H10"	"Cont"	NA	NA	NA	"K"	0.202397796627662	16.6486600039195
"9634"	"Div1_set2_18"	"End"	"H10"	"Cont"	NA	NA	NA	"l"	23.7898638020824	16.6486600039195
"9635"	"Div1_set2_18"	"End"	"H10"	"Cont"	NA	NA	NA	"r"	0.00653961585571651	16.6486600039195
"9636"	"Div1_set1"	"Mid"	"E12"	"SMX"	6e-04	"µM"	NA	"K"	0.0314279475459877	2.10543701008121
"9637"	"Div1_set1"	"Mid"	"E12"	"SMX"	6e-04	"µM"	NA	"l"	27.5645902043837	2.10543701008121
"9638"	"Div1_set1"	"Mid"	"E12"	"SMX"	6e-04	"µM"	NA	"r"	0.000612942218088588	2.10543701008121
"9639"	"Div1_set2_7"	"End"	"B06"	"NaCl"	1.18	"percent"	NA	NA	0	0
"9640"	"Div1_set1_23"	"End"	"G11"	"NaCl"	0.14	"percent"	NA	NA	0	0
"9641"	"Div1_set1_18"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"K"	0.377813106055865	26.9187230492222
"9642"	"Div1_set1_18"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"l"	27.1681447089609	26.9187230492222
"9643"	"Div1_set1_18"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"r"	0.00853011266154528	26.9187230492222
"9644"	"Div1_set1_20"	"End"	"F04"	"Cipro"	4.9	"µM"	NA	NA	0	0
"9645"	"Kontroll3"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"K"	0.0593007856948332	5.81424136507191
"9646"	"Kontroll3"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"l"	24.6987711206364	5.81424136507191
"9647"	"Kontroll3"	"End"	"E09"	"Cont"	NA	NA	"Div4"	"r"	0.027415188767429	5.81424136507191
"9648"	"Div1_set1_35"	"End"	"E08"	"SMX"	0.046	"µM"	NA	"K"	0.0567124800047749	4.29509272808957
"9649"	"Div1_set1_35"	"End"	"E08"	"SMX"	0.046	"µM"	NA	"l"	47.0617004128595	4.29509272808957
"9650"	"Div1_set1_35"	"End"	"E08"	"SMX"	0.046	"µM"	NA	"r"	0.0273568898761574	4.29509272808957
"9651"	"Div1_set2_36"	"End"	"F02"	"Para"	37.397	"mM"	NA	NA	0	0
"9652"	"Div1_set2_18"	"End"	"H09"	"Cont"	NA	NA	NA	"K"	0.294250034111494	22.7855644640491
"9653"	"Div1_set2_18"	"End"	"H09"	"Cont"	NA	NA	NA	"l"	26.2519170351735	22.7855644640491
"9654"	"Div1_set2_18"	"End"	"H09"	"Cont"	NA	NA	NA	"r"	0.00839805965229725	22.7855644640491
"9655"	"Div1_set1"	"Mid"	"F01"	"Cipro"	50	"µM"	NA	NA	0	0
"9656"	"Div1_set2_7"	"End"	"B01"	"NaCl"	9.9	"percent"	NA	NA	0	0
"9657"	"Div1_set1_23"	"End"	"G10"	"NaCl"	0.22	"percent"	NA	NA	0	0
"9658"	"Div1_set1_20"	"End"	"F03"	"Cipro"	10.628	"µM"	NA	"K"	0.073106593301604	3.1891556628552
"9659"	"Div1_set1_20"	"End"	"F03"	"Cipro"	10.628	"µM"	NA	"l"	70.3151507337428	3.1891556628552
"9660"	"Div1_set1_20"	"End"	"F03"	"Cipro"	10.628	"µM"	NA	"r"	0.00421429105851098	3.1891556628552
"9661"	"Kontroll3"	"End"	"H10"	"Blank"	NA	NA	"Blank"	NA	0	0
"9662"	"Div1_set1_35"	"End"	"D09"	"Cont"	NA	NA	NA	"K"	0.0672494055858318	4.82049354226567
"9663"	"Div1_set1_35"	"End"	"D09"	"Cont"	NA	NA	NA	"l"	45.7855915139978	4.82049354226567
"9664"	"Div1_set1_35"	"End"	"D09"	"Cont"	NA	NA	NA	"r"	0.00597219887918368	4.82049354226567
"9665"	"Div1_set2_36"	"End"	"F07"	"Para"	0.274	"mM"	NA	"K"	0.0650975000291483	5.24545373352039
"9666"	"Div1_set2_36"	"End"	"F07"	"Para"	0.274	"mM"	NA	"l"	27.779270259677	5.24545373352039
"9667"	"Div1_set2_36"	"End"	"F07"	"Para"	0.274	"mM"	NA	"r"	0.00241442754325284	5.24545373352039
"9668"	"Div1_set2_18"	"End"	"H12"	"Blank"	NA	NA	NA	NA	0	0
"9669"	"Div1_set1"	"Mid"	"F02"	"Cipro"	23.052	"µM"	NA	NA	0	0
"9670"	"Div1_set2_7"	"End"	"B04"	"NaCl"	2.76	"percent"	NA	NA	0	0
"9671"	"Div1_set1_23"	"End"	"H01"	"Cont"	NA	NA	NA	"K"	0.516701844087416	39.8496423110379
"9672"	"Div1_set1_23"	"End"	"H01"	"Cont"	NA	NA	NA	"l"	26.3237821655838	39.8496423110379
"9673"	"Div1_set1_23"	"End"	"H01"	"Cont"	NA	NA	NA	"r"	0.0145726845811041	39.8496423110379
"9674"	"Div1_set1_18"	"End"	"F11"	"Cipro"	0.022	"µM"	NA	NA	0	0
"9675"	"Div1_set1_20"	"End"	"F02"	"Cipro"	23.052	"µM"	NA	NA	0	0
"9676"	"Kontroll3"	"End"	"H11"	"Blank"	NA	NA	"Blank"	NA	0	0
"9677"	"Div1_set1_35"	"End"	"E06"	"SMX"	0.41	"µM"	NA	"K"	0.050568680002454	3.82514979587813
"9678"	"Div1_set1_35"	"End"	"E06"	"SMX"	0.41	"µM"	NA	"l"	47.1173313384732	3.82514979587813
"9679"	"Div1_set1_35"	"End"	"E06"	"SMX"	0.41	"µM"	NA	"r"	0.023675656301428	3.82514979587813
"9680"	"Div1_set2_36"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"K"	0.123189011904348	8.85665162462902
"9681"	"Div1_set2_36"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"l"	37.1590319669042	8.85665162462902
"9682"	"Div1_set2_36"	"End"	"E12"	"Oflox"	0.05	"µM"	NA	"r"	0.00478146125046392	8.85665162462902
"9683"	"Div1_set2_18"	"End"	"H11"	"Blank"	NA	NA	NA	NA	0	0
"9684"	"Div1_set1"	"Mid"	"F03"	"Cipro"	10.628	"µM"	NA	NA	0	0
"9685"	"Div1_set2_7"	"End"	"B07"	"NaCl"	0.77	"percent"	NA	NA	0	0
"9686"	"Div1_set1_23"	"End"	"G12"	"NaCl"	0.09	"percent"	NA	"K"	0.04150520543444	1.95966904392083
"9687"	"Div1_set1_23"	"End"	"G12"	"NaCl"	0.09	"percent"	NA	"l"	59.4465029108567	1.95966904392083
"9688"	"Div1_set1_23"	"End"	"G12"	"NaCl"	0.09	"percent"	NA	"r"	0.0013820206905136	1.95966904392083
"9689"	"Div1_set1_18"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"K"	0.107632753467634	5.88473598279242
"9690"	"Div1_set1_18"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"l"	45.7292622638714	5.88473598279242
"9691"	"Div1_set1_18"	"End"	"F12"	"Cipro"	0.01	"µM"	NA	"r"	0.00262107581366708	5.88473598279242
"9692"	"Div1_set1_20"	"End"	"F01"	"Cipro"	50	"µM"	NA	NA	0	0
"9693"	"Kontroll3"	"End"	"H08"	"Blank"	NA	NA	"Blank"	NA	0	0
"9694"	"Div1_set1_35"	"End"	"D07"	"Cont"	NA	NA	NA	"K"	0.0576617535367602	4.01682128766555
"9695"	"Div1_set1_35"	"End"	"D07"	"Cont"	NA	NA	NA	"l"	46.0036594217782	4.01682128766555
"9696"	"Div1_set1_35"	"End"	"D07"	"Cont"	NA	NA	NA	"r"	0.00401423005056611	4.01682128766555
"9697"	"Div1_set1"	"Mid"	"H04"	"Cont"	NA	NA	NA	"K"	0.0444210998649198	3.22596796766739
"9698"	"Div1_set1"	"Mid"	"H04"	"Cont"	NA	NA	NA	"l"	49.7104044380611	3.22596796766739
"9699"	"Div1_set1"	"Mid"	"H04"	"Cont"	NA	NA	NA	"r"	0.0154593318011568	3.22596796766739
"9700"	"Div1_set1_23"	"End"	"G07"	"NaCl"	0.77	"percent"	NA	NA	0	0
"9701"	"Div1_set2_7"	"End"	"B02"	"NaCl"	6.47	"percent"	NA	NA	0	0
"9702"	"Div1_set1"	"Mid"	"F04"	"Cipro"	4.9	"µM"	NA	"K"	0.0280319002242756	1.98204577708097
"9703"	"Div1_set1"	"Mid"	"F04"	"Cipro"	4.9	"µM"	NA	"l"	51.7312974276526	1.98204577708097
"9704"	"Div1_set1"	"Mid"	"F04"	"Cipro"	4.9	"µM"	NA	"r"	0.0104126767119267	1.98204577708097
"9705"	"Div1_set2_7"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"K"	0.0460774998252741	3.4504475908243
"9706"	"Div1_set2_7"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"l"	47.9905409668153	3.4504475908243
"9707"	"Div1_set2_7"	"End"	"B10"	"NaCl"	0.22	"percent"	NA	"r"	0.0237769052088073	3.4504475908243
"9708"	"Div1_set1_23"	"End"	"H03"	"Cont"	NA	NA	NA	"K"	0.0241227638345305	1.25161167110152
"9709"	"Div1_set1_23"	"End"	"H03"	"Cont"	NA	NA	NA	"l"	60.7542337876019	1.25161167110152
"9710"	"Div1_set1_23"	"End"	"H03"	"Cont"	NA	NA	NA	"r"	0.00123169681357448	1.25161167110152
"9711"	"Div1_set1_18"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"K"	0.120093286907821	7.56610725013487
"9712"	"Div1_set1_18"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"l"	60.0941382685216	7.56610725013487
"9713"	"Div1_set1_18"	"End"	"F09"	"Cipro"	0.102	"µM"	NA	"r"	0.0773910928644913	7.56610725013487
"9714"	"Div1_set1_20"	"End"	"E12"	"SMX"	6e-04	"µM"	NA	"K"	0.0600760799964693	4.55784610232207
"9715"	"Div1_set1_20"	"End"	"E12"	"SMX"	6e-04	"µM"	NA	"l"	46.9032866679808	4.55784610232207
"9716"	"Div1_set1_20"	"End"	"E12"	"SMX"	6e-04	"µM"	NA	"r"	0.0283781435529202	4.55784610232207
"9717"	"Kontroll3"	"End"	"H09"	"Blank"	NA	NA	"Blank"	NA	0	0
"9718"	"Div1_set1_35"	"End"	"D08"	"Cont"	NA	NA	NA	"K"	0.0489542581765579	3.38085786865353
"9719"	"Div1_set1_35"	"End"	"D08"	"Cont"	NA	NA	NA	"l"	49.5153662014368	3.38085786865353
"9720"	"Div1_set1_35"	"End"	"D08"	"Cont"	NA	NA	NA	"r"	0.00523771981946414	3.38085786865353
"9721"	"Div1_set1"	"Mid"	"F05"	"Cipro"	2.259	"µM"	NA	"K"	0.0905887768297383	7.05438419022755
"9722"	"Div1_set1"	"Mid"	"F05"	"Cipro"	2.259	"µM"	NA	"l"	42.0588386434285	7.05438419022755
"9723"	"Div1_set1"	"Mid"	"F05"	"Cipro"	2.259	"µM"	NA	"r"	0.0129190578158263	7.05438419022755
"9724"	"Div1_set2_7"	"End"	"B05"	"NaCl"	1.81	"percent"	NA	NA	0	0
"9725"	"Div1_set1_23"	"End"	"H02"	"Cont"	NA	NA	NA	"K"	0.0217088733837554	1.45497272998667
"9726"	"Div1_set1_23"	"End"	"H02"	"Cont"	NA	NA	NA	"l"	49.5667600413006	1.45497272998667
"9727"	"Div1_set1_23"	"End"	"H02"	"Cont"	NA	NA	NA	"r"	0.0016995916150079	1.45497272998667
"9728"	"Div1_set1_18"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"K"	0.194502727320278	14.3784586630306
"9729"	"Div1_set1_18"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"l"	38.4196110175479	14.3784586630306
"9730"	"Div1_set1_18"	"End"	"F10"	"Cipro"	0.047	"µM"	NA	"r"	0.0096818585259456	14.3784586630306
"9731"	"Div1_set1_20"	"End"	"E11"	"SMX"	0.002	"µM"	NA	"K"	0.0805859425413716	4.93087895069777
"9732"	"Div1_set1_20"	"End"	"E11"	"SMX"	0.002	"µM"	NA	"l"	61.7946393261761	4.93087895069777
"9733"	"Div1_set1_20"	"End"	"E11"	"SMX"	0.002	"µM"	NA	"r"	0.0459991009608169	4.93087895069777
"9734"	"Div1_set1_35"	"End"	"E01"	"SMX"	100	"µM"	NA	NA	0	0
"9735"	"Div1_set1_18"	"End"	"F07"	"Cipro"	0.48	"µM"	NA	"K"	0.075758440372474	2.9522241961203
"9736"	"Div1_set1_18"	"End"	"F07"	"Cipro"	0.48	"µM"	NA	"l"	74.0956989975301	2.9522241961203
"9737"	"Div1_set1_18"	"End"	"F07"	"Cipro"	0.48	"µM"	NA	"r"	0.00401445939875049	2.9522241961203
"9738"	"Div1_set1_20"	"End"	"E10"	"SMX"	0.005	"µM"	NA	"K"	0.0776291834035349	5.47875499396243
"9739"	"Div1_set1_20"	"End"	"E10"	"SMX"	0.005	"µM"	NA	"l"	46.374847487966	5.47875499396243
"9740"	"Div1_set1_20"	"End"	"E10"	"SMX"	0.005	"µM"	NA	"r"	0.00638973578523615	5.47875499396243
"9741"	"Div1_set1_35"	"End"	"D06"	"Cont"	NA	NA	NA	"K"	0.377972023921625	16.5634156213556
"9742"	"Div1_set1_35"	"End"	"D06"	"Cont"	NA	NA	NA	"l"	47.1765688636112	16.5634156213556
"9743"	"Div1_set1_35"	"End"	"D06"	"Cont"	NA	NA	NA	"r"	0.00629999362093332	16.5634156213556
"9744"	"Div1_set1_18"	"End"	"F08"	"Cipro"	0.221	"µM"	NA	NA	0	0
"9745"	"Div1_set1_20"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"K"	0.0781812224841036	5.46287904507977
"9746"	"Div1_set1_20"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"l"	47.2426702825358	5.46287904507977
"9747"	"Div1_set1_20"	"End"	"E09"	"SMX"	0.015	"µM"	NA	"r"	0.00659077101575332	5.46287904507977
"9748"	"Kontroll3"	"End"	"D12"	"Blank"	NA	NA	"Blank"	NA	0	0
"9749"	"Div1_set1_35"	"End"	"C07"	"Cipro"	0.48	"µM"	NA	NA	0	0
"9750"	"Div1_set1_27"	"End"	"H02"	"Cont"	NA	NA	NA	NA	0	0
"9751"	"Div1_set1_20"	"End"	"E08"	"SMX"	0.046	"µM"	NA	"K"	0.0793966806884967	5.98126923150233
